MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.44,2.93,1.59,10.45,2.04
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,2,100.64.224.1,0.00,60,0,10.88,28.33,3.39,301.41,57.22
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,3,139.226.230.105,10.00,60,6,4.14,7.77,3.43,29.74,5.40
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,4,139.226.195.121,0.00,60,0,5.96,6.82,3.61,31.28,4.15
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,5,219.158.6.197,0.00,60,0,32.57,30.53,24.67,53.74,4.65
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,6,219.158.18.70,0.00,60,0,68.74,74.98,41.03,99.99,13.97
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,7,219.158.16.82,0.00,60,0,75.76,78.05,43.78,104.77,10.41
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,8,219.158.98.138,1.67,60,1,251.27,237.44,206.59,265.29,9.73
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,0.00,60,0,217.36,209.53,170.85,230.42,11.15
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,10,ip4.gtt.net,0.00,60,0,219.29,213.76,170.08,274.73,19.46
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,11,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1590030407,OK,fra-de-ping.vultr.com,14,108.61.210.117.vultr.com,0.00,60,0,167.59,168.60,166.48,180.62,2.76
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,1,192.168.1.1,1.67,60,1,1.77,3.43,1.42,40.78,5.15
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,2,100.64.224.1,8.33,60,5,3.53,30.52,3.37,315.44,57.21
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,3,139.226.230.113,5.00,60,3,37.87,7.68,3.57,37.87,6.14
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,4,139.226.227.45,1.67,60,1,5.96,7.04,3.50,24.33,4.57
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,5,219.158.7.229,75.00,60,45,28.11,25.86,24.43,29.29,1.54
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,6,219.158.4.174,5.00,60,3,43.05,77.75,43.05,91.11,9.77
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,7,219.158.3.182,1.67,60,1,70.51,77.56,55.42,93.09,10.35
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,8,219.158.11.158,5.00,60,3,201.19,216.35,194.33,237.65,9.38
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,1.67,60,1,182.93,216.96,182.93,363.77,24.91
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,10,et-3-3-0.cr4-par7.ip4.gtt.net,1.67,60,1,228.39,222.67,190.95,304.44,16.46
MTR.UNKNOWN,1590030476,OK,par-fr-ping.vultr.com,11,ip4.gtt.net,71.67,60,43,213.23,227.67,204.82,239.43,9.60
