MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,1,192.168.1.1,0.00,60,0,1.92,2.20,1.42,3.90,0.52
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,2,100.64.224.1,0.00,60,0,4.03,31.56,3.43,232.86,55.02
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,3,139.226.230.105,8.33,60,5,3.91,6.58,3.31,21.63,4.37
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,4,139.226.195.121,0.00,60,0,5.14,5.04,3.42,11.01,1.09
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,5,219.158.6.197,0.00,60,0,25.37,28.51,24.54,33.60,2.33
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,6,219.158.18.70,0.00,60,0,32.19,30.88,25.04,45.07,3.27
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,7,219.158.16.82,0.00,60,0,26.08,28.96,25.61,35.09,2.35
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,8,219.158.115.122,31.67,60,19,81.92,76.77,52.90,87.31,8.51
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,9,219.158.115.121,21.67,60,13,59.25,60.35,56.79,65.25,2.34
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,10,219.158.115.122,31.67,60,19,108.66,106.36,79.03,123.70,10.15
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,11,219.158.115.121,15.00,60,9,88.46,91.41,86.36,102.44,2.82
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,12,219.158.115.122,21.67,60,13,145.62,136.62,112.44,152.62,9.99
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,13,219.158.115.121,21.67,60,13,121.52,121.65,117.28,126.11,2.30
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,14,219.158.115.122,28.33,60,17,173.88,165.78,138.81,182.50,9.14
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,15,219.158.115.121,16.67,60,10,153.97,152.22,147.70,157.04,2.74
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,16,219.158.115.122,30.00,60,18,183.06,196.02,170.03,206.45,8.00
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,17,219.158.115.121,20.00,60,12,184.66,182.26,178.26,187.38,2.52
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,18,219.158.115.122,25.00,60,15,224.13,226.05,207.87,245.08,8.57
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,19,219.158.115.121,18.33,60,11,209.66,212.80,208.71,217.26,2.33
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,20,219.158.115.122,25.00,60,15,255.43,255.93,234.07,273.10,10.03
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,21,219.158.115.121,25.00,60,15,243.04,243.52,240.06,248.31,2.23
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,22,219.158.115.122,38.33,60,23,288.38,287.93,262.89,300.78,9.44
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,23,219.158.115.121,31.67,60,19,274.22,273.50,269.68,277.05,2.10
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,24,219.158.115.122,26.67,60,16,320.12,318.61,289.46,332.04,10.54
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,25,219.158.115.121,28.33,60,17,303.36,304.08,299.97,308.36,2.15
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,26,219.158.115.122,23.33,60,14,352.21,349.22,321.71,362.05,10.05
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,27,219.158.115.121,16.67,60,10,340.55,335.18,330.55,340.55,2.60
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,28,219.158.115.122,31.67,60,19,387.84,381.53,361.04,392.13,7.86
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,29,219.158.115.121,11.67,60,7,365.57,364.53,360.91,369.37,2.41
MTR.UNKNOWN,1587359217,OK,fra-de-ping.vultr.com,30,219.158.115.122,25.00,60,15,410.92,411.93,383.60,425.95,9.18
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.56,2.22,1.34,3.92,0.54
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,2,100.64.224.1,0.00,60,0,94.32,29.94,3.67,256.86,54.88
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,3,139.226.230.113,0.00,60,0,4.34,6.34,3.64,24.43,4.13
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,4,139.226.227.45,1.67,60,1,4.71,5.25,3.53,13.82,1.75
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,5,219.158.7.229,51.67,60,31,25.66,25.80,24.26,33.72,1.89
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,6,219.158.4.174,0.00,60,0,32.66,29.78,25.51,61.21,4.70
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,7,219.158.3.182,0.00,60,0,26.80,29.14,25.11,33.57,2.37
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,8,219.158.115.122,36.67,60,22,77.03,75.89,55.09,92.99,9.54
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,9,219.158.115.121,23.33,60,14,58.82,60.71,56.19,65.33,2.66
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,10,219.158.115.122,33.33,60,20,114.75,106.07,89.45,116.70,7.35
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,11,219.158.115.121,26.67,60,16,92.95,90.06,86.27,94.82,2.38
MTR.UNKNOWN,1587359290,OK,par-fr-ping.vultr.com,12,219.158.115.122,35.00,60,21,124.02,136.43,107.34,147.59,9.87
