MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,1,192.168.1.1,0.00,60,0,14.23,2.28,1.39,14.23,1.68
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,2,100.64.224.1,0.00,60,0,8.05,26.11,3.07,220.66,52.11
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,3,139.226.230.105,21.67,60,13,17.68,6.45,3.32,19.12,3.96
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,4,139.226.195.121,0.00,60,0,7.24,5.22,2.86,10.75,1.11
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,5,219.158.6.197,0.00,60,0,26.95,28.43,24.87,33.08,2.40
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,6,219.158.18.70,0.00,60,0,27.92,31.41,26.29,52.30,3.92
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,7,219.158.16.82,0.00,60,0,26.78,29.83,25.54,35.71,2.33
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,8,219.158.98.138,0.00,60,0,184.62,184.50,182.42,203.86,3.31
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,1.67,60,1,157.98,159.47,157.66,164.66,1.48
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,10,ip4.gtt.net,3.33,60,2,279.94,271.86,250.56,391.19,22.24
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,11,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545747,OK,fra-de-ping.vultr.com,14,108.61.210.117.vultr.com,3.33,60,2,253.57,247.18,226.91,353.67,19.55
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.52,2.25,1.34,9.60,1.03
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,2,100.64.224.1,0.00,60,0,300.47,25.77,3.23,300.47,50.59
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,3,139.226.230.113,0.00,60,0,4.92,5.99,3.25,40.62,5.46
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,4,139.226.227.45,0.00,60,0,11.87,5.69,3.42,15.13,2.71
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,5,219.158.7.229,55.00,60,33,24.57,25.66,24.17,35.09,2.02
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,6,219.158.4.174,0.00,60,0,30.25,29.87,25.73,34.06,2.33
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,7,219.158.3.182,0.00,60,0,30.15,29.24,24.95,35.05,2.56
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,8,219.158.11.158,0.00,60,0,167.46,167.18,164.13,189.55,5.10
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,0.00,60,0,173.31,165.36,162.58,199.32,4.97
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,10,et-3-3-0.cr4-par7.ip4.gtt.net,3.33,60,2,176.24,177.32,175.83,187.52,1.76
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,11,ip4.gtt.net,70.00,60,42,272.42,258.28,239.40,275.93,13.50
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,14,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545817,OK,par-fr-ping.vultr.com,15,108.61.209.127.vultr.com,1.67,60,1,319.30,276.29,253.83,356.73,18.31
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,1,192.168.1.1,0.00,60,0,1.51,2.23,1.48,3.73,0.52
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,2,100.64.224.1,0.00,60,0,217.48,27.48,3.12,226.83,51.72
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,3,139.226.209.41,0.00,60,0,4.66,6.79,3.60,20.43,3.85
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,4,139.226.225.129,0.00,60,0,6.02,6.05,4.43,8.18,0.78
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,5,219.158.6.165,0.00,60,0,29.39,28.59,24.00,39.36,2.70
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,6,219.158.4.170,0.00,60,0,31.73,31.19,25.96,85.52,8.36
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,7,219.158.16.78,0.00,60,0,27.04,30.68,26.70,36.00,2.28
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,8,219.158.102.126,0.00,60,0,231.34,237.09,196.66,246.69,10.04
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,9,las-bb1-link.telia.net,21.67,60,13,259.68,267.41,219.11,317.73,14.38
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,10,ash-bb2-link.telia.net,18.33,60,11,321.10,316.81,296.25,323.94,7.34
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,11,prs-bb3-link.telia.net,3.33,60,2,291.89,290.44,283.30,294.17,2.54
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,12,adm-bb3-link.telia.net,1.67,60,1,296.46,308.01,295.85,322.98,9.00
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,13,adm-b3-link.telia.net,6.67,60,4,282.55,282.70,275.47,309.32,4.87
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,14,vultr-ic-313751-adm-b3.c.telia.net,1.67,60,1,341.77,348.28,326.04,368.23,12.94
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,15,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,16,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545890,OK,ams-nl-ping.vultr.com,17,108.61.198.102.vultr.com,3.33,60,2,431.54,426.07,346.87,481.01,40.86
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.07,2.55,1.42,21.36,2.51
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,2,100.64.224.1,0.00,60,0,6.35,34.12,3.31,358.31,63.80
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,3,139.226.209.41,0.00,60,0,18.12,7.60,4.13,23.10,4.74
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,4,139.226.227.37,0.00,60,0,5.82,5.96,3.57,10.04,1.05
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,5,219.158.6.197,0.00,60,0,25.07,29.67,25.07,34.06,2.38
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,6,219.158.5.158,0.00,60,0,26.60,29.54,24.95,36.06,2.62
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,7,219.158.16.66,0.00,60,0,30.00,31.84,27.55,36.25,2.48
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,8,219.158.96.26,0.00,60,0,222.28,211.37,199.16,229.43,6.48
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,9,219.158.34.250,18.33,60,11,233.27,220.35,207.70,264.15,10.96
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,10,ash-bb2-link.telia.net,11.67,60,7,298.95,298.01,282.23,301.63,3.97
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,11,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,12,ldn-bb3-link.telia.net,41.67,60,25,255.39,251.52,246.43,263.32,4.15
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,13,ldn-b9-link.telia.net,0.00,60,0,254.44,249.06,234.76,275.61,9.81
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,14,vultr-ic-312913-ldn-b9.c.telia.net,70.00,60,42,410.31,393.79,352.60,418.60,19.89
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,15,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,16,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587545963,OK,lon-gb-ping.vultr.com,17,108.61.196.101.vultr.com,0.00,60,0,292.35,310.75,289.96,328.51,13.11
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.37,2.33,1.44,3.65,0.48
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,2,100.64.224.1,0.00,60,0,39.75,25.33,3.75,208.51,43.02
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,3,139.226.209.37,0.00,60,0,4.46,6.79,3.45,29.87,4.14
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,4,139.226.225.157,1.67,60,1,4.64,5.75,3.54,17.34,2.65
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,5,219.158.16.89,0.00,60,0,25.89,27.21,25.10,44.46,3.18
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,6,219.158.18.66,0.00,60,0,28.21,30.72,27.06,34.71,2.28
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,7,219.158.16.82,0.00,60,0,32.07,31.97,26.67,39.45,2.77
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,8,219.158.34.154,10.00,60,6,211.36,203.91,165.38,215.41,11.79
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,9,ae-2.r25.osakjp02.jp.bb.gin.ntt.net,13.33,60,8,212.51,205.48,170.97,226.05,11.40
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,10,ae-0.r20.sngpsi07.sg.bb.gin.ntt.net,10.00,60,6,274.86,268.20,237.19,278.75,10.96
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,11,ae-1.r00.sngpsi07.sg.bb.gin.ntt.net,10.00,60,6,279.59,272.21,240.55,283.46,11.12
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,12,ae-0.a01.sngpsi07.sg.bb.gin.ntt.net,5.00,60,3,274.87,268.33,233.91,291.85,12.05
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,13,ae-0.choopa.sngpsi07.sg.bb.gin.ntt.net,3.33,60,2,452.31,445.25,411.99,642.80,29.76
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,14,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,15,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,16,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546033,OK,sgp-ping.vultr.com,17,45.32.100.168,6.67,60,4,429.03,440.22,413.62,463.62,12.15
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.09,4.47,1.58,124.88,15.82
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,2,100.64.224.1,0.00,60,0,4.54,29.13,3.96,269.97,54.62
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,3,139.226.230.105,10.00,60,6,4.52,8.32,3.86,140.08,18.54
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,4,139.226.225.177,0.00,60,0,4.58,8.72,4.08,134.22,18.56
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,5,219.158.6.189,0.00,60,0,28.62,32.64,24.35,223.76,25.24
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,6,219.158.4.170,0.00,60,0,33.80,32.97,25.02,167.18,18.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,7,219.158.16.78,0.00,60,0,33.23,35.30,27.00,197.35,25.72
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,8,219.158.102.126,1.67,60,1,245.46,235.55,210.83,407.15,25.28
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,9,219.158.34.250,15.00,60,9,261.83,256.16,219.65,350.96,19.24
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,10,rest-bb1-link.telia.net,30.00,60,18,315.62,314.78,294.79,438.41,20.55
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,11,nyk-bb3-link.telia.net,95.00,60,57,310.05,311.02,310.05,312.44,1.25
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,12,nyk-b2-link.telia.net,21.67,60,13,337.64,339.73,334.31,399.66,9.64
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,13,vultr-ic-318460-nyk-b2.c.telia.net,0.00,60,0,272.83,296.60,271.94,523.10,33.41
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,14,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,15,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,16,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,17,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,18,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587546105,OK,nj-us-ping.vultr.com,19,108.61.149.182.vultr.com,0.00,60,0,296.13,293.18,270.50,362.29,18.48
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.86,2.71,1.56,18.21,2.07
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,2,100.64.224.1,0.00,60,0,4.64,25.42,3.45,379.48,57.00
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,3,139.226.209.41,0.00,60,0,7.07,7.86,4.11,28.73,4.46
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,4,139.226.231.93,0.00,60,0,8.06,5.98,4.45,8.06,0.81
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,5,219.158.6.169,0.00,60,0,32.70,29.02,24.60,33.25,2.58
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,6,219.158.4.170,0.00,60,0,30.36,31.11,26.63,43.60,3.08
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,7,219.158.3.30,0.00,60,0,33.66,30.42,26.74,35.26,2.47
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,8,219.158.96.26,3.33,60,2,216.51,209.66,188.00,235.76,12.46
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,9,219.158.34.246,20.00,60,12,240.39,228.20,199.22,282.74,15.57
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,10,dls-b22-link.telia.net,20.00,60,12,249.47,261.69,240.17,275.66,10.98
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,11,kanc-b1-link.telia.net,20.00,60,12,260.55,260.81,258.97,271.34,1.89
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,12,chi-b21-link.telia.net,13.33,60,8,300.30,300.30,297.66,302.69,1.18
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,13,toro-b2-link.telia.net,30.00,60,18,283.00,283.54,282.24,286.81,1.03
MTR.UNKNOWN,1587546178,OK,tor-ca-ping.vultr.com,14,toro-b3-link.telia.net,18.33,60,11,310.13,310.51,307.98,313.42,1.32
