MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.20,2.33,1.37,4.41,0.57
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,2,100.64.224.1,1.67,60,1,4.72,14.09,3.59,101.05,20.14
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,3,139.226.230.105,6.67,60,4,16.57,6.16,3.35,27.72,4.32
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,4,139.226.195.121,1.67,60,1,4.76,5.12,3.45,8.10,0.84
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,5,219.158.6.197,1.67,60,1,28.23,28.45,23.75,37.03,2.54
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,6,219.158.18.70,0.00,60,0,31.23,32.06,27.27,38.06,2.88
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,7,219.158.16.82,0.00,60,0,28.30,33.04,24.95,43.43,4.60
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,8,219.158.98.138,10.00,60,6,183.63,185.62,182.37,197.50,3.50
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,0.00,60,0,158.57,161.35,157.01,171.77,3.04
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,10,ip4.gtt.net,1.67,60,1,232.56,277.86,231.63,345.04,28.02
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,11,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1586254128,OK,fra-de-ping.vultr.com,14,108.61.210.117.vultr.com,1.67,60,1,220.21,274.30,218.65,338.96,34.60
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,1,192.168.1.1,0.00,60,0,3.06,2.39,1.54,3.52,0.38
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,2,100.64.224.1,0.00,60,0,5.19,15.70,3.39,91.76,22.80
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,3,139.226.230.113,0.00,60,0,4.90,6.10,3.40,19.00,3.39
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,4,139.226.227.45,0.00,60,0,4.74,6.17,4.01,25.76,3.92
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,5,219.158.7.229,0.00,60,0,24.30,25.10,23.84,31.98,1.17
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,6,219.158.4.174,0.00,60,0,30.38,30.15,25.18,42.04,3.00
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,7,219.158.3.138,0.00,60,0,31.90,31.00,26.44,37.02,2.38
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,8,219.158.98.6,0.00,60,0,186.64,185.37,182.88,201.03,2.98
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,0.00,60,0,184.21,185.66,183.85,193.98,1.79
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,10,et-3-3-0.cr4-par7.ip4.gtt.net,0.00,60,0,198.94,199.83,197.56,204.66,1.85
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,11,ip4.gtt.net,11.67,60,7,286.18,309.56,260.96,359.60,30.02
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1586254196,OK,par-fr-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
