MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.33,2.24,1.41,4.11,0.54
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,2,100.64.224.1,0.00,60,0,4.90,37.59,3.14,241.11,52.63
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,3,139.226.230.105,1.67,60,1,4.40,6.10,3.39,22.48,4.01
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,4,139.226.195.121,0.00,60,0,3.90,5.05,3.62,6.66,0.83
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,5,219.158.6.197,0.00,60,0,26.89,28.71,24.18,33.92,2.36
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,6,219.158.18.70,0.00,60,0,31.61,32.15,26.00,55.94,4.94
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,7,219.158.16.82,0.00,60,0,28.51,29.96,25.48,33.21,1.96
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,8,219.158.98.138,0.00,60,0,183.25,184.79,182.31,198.77,2.99
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,40.00,60,24,158.91,160.35,157.62,176.22,4.04
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,10,ip4.gtt.net,0.00,60,0,327.29,334.49,291.08,377.45,15.94
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,11,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,12,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,13,???,100.00,60,60,0.00,0.00,0.00,0.00,0.00
MTR.UNKNOWN,1587360768,OK,fra-de-ping.vultr.com,14,108.61.210.117.vultr.com,0.00,60,0,322.12,310.81,251.14,339.21,17.46
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,1,192.168.1.1,0.00,60,0,2.21,2.21,1.52,3.44,0.26
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,2,100.64.224.1,0.00,60,0,4.13,35.97,3.68,288.55,56.49
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,3,139.226.230.113,0.00,60,0,5.06,5.95,3.54,24.43,4.26
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,4,139.226.227.45,0.00,60,0,4.90,6.96,3.83,30.51,5.63
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,5,219.158.7.229,41.67,60,25,24.52,25.07,24.02,27.01,0.59
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,6,219.158.4.174,0.00,60,0,33.54,29.66,25.62,33.87,2.45
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,7,219.158.3.182,0.00,60,0,27.84,29.05,25.16,33.23,2.35
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,8,219.158.11.158,0.00,60,0,165.22,167.26,164.02,184.87,4.95
MTR.UNKNOWN,1587360839,OK,par-fr-ping.vultr.com,9,xe-3-0-3.cr1-fra2.ip4.gtt.net,38.33,60,23,165.44,164.73,163.02,167.87,1.20
